Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
1072,Rev10,10,W037,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,74.51,74.85,67.05,373.1,True,False,True,False,0,0.0,
1073,Rev10,10,W037,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,74.82,71.48,67.73,441.9,True,True,True,True,0,0.0,
1074,Rev10,10,W038,PX-7500,CH-C,C1,Center,0.0,0.0,69.71,72.26,57.81,414.5,True,True,False,True,0,0.0,
1075,Rev10,10,W038,PX-7500,CH-C,MID-01,Mid,0.52,30.0,72.92,71.82,67.26,374.5,True,True,True,False,0,0.0,
1076,Rev10,10,W038,PX-7500,CH-C,MID-02,Mid,0.52,90.0,71.6,70.7,62.73,425.8,True,True,True,True,2,4.34,
1077,Rev10,10,W038,PX-7500,CH-C,MID-03,Mid,0.52,150.0,72.77,70.33,61.07,425.7,True,True,True,True,0,0.0,
1078,Rev10,10,W038,PX-7500,CH-C,MID-04,Mid,0.52,210.0,70.86,73.32,68.62,409.1,True,False,True,True,1,5.11,
1079,Rev10,10,W038,PX-7500,CH-C,MID-05,Mid,0.52,270.0,74.17,69.35,62.67,426.0,True,True,True,True,0,0.0,
1080,Rev10,10,W038,PX-7500,CH-C,MID-06,Mid,0.52,330.0,72.34,72.94,65.0,382.3,True,False,True,True,0,0.0,
1081,Rev10,10,W038,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,73.41,71.25,63.92,432.8,True,True,True,True,0,0.0,
1082,Rev10,10,W038,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,73.29,71.04,66.46,387.6,True,True,True,True,0,0.0,
1083,Rev10,10,W038,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,73.25,70.27,68.5,394.9,True,True,True,True,1,1.93,polymer_residue
1084,Rev10,10,W038,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,70.7,72.3,65.55,432.8,True,True,True,True,0,0.0,
1085,Rev10,10,W038,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,73.51,76.44,72.62,358.1,True,False,False,False,1,2.95,arc_event
1086,Rev10,10,W038,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,73.75,70.08,66.68,411.6,True,True,True,True,2,8.79,arc_event
1087,Rev10,10,W038,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,75.06,73.72,69.38,417.2,True,False,True,True,0,0.0,
1088,Rev10,10,W038,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,74.42,72.35,65.57,410.2,True,True,True,True,0,0.0,
1089,Rev10,10,W038,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,73.77,75.01,67.67,400.5,True,False,True,True,0,0.0,
1090,Rev10,10,W038,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,72.94,71.27,69.27,399.3,True,True,True,True,3,14.15,esc_temp_drift
1091,Rev10,10,W038,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,75.34,70.99,62.37,413.1,False,True,True,True,2,5.2,polymer_residue
1092,Rev10,10,W038,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,74.11,71.06,65.68,428.8,True,True,True,True,1,2.25,polymer_residue
1093,Rev10,10,W038,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,75.5,71.79,68.28,409.5,False,True,True,True,0,0.0,
1094,Rev10,10,W038,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,73.36,76.05,69.03,392.3,True,False,True,True,1,4.69,
1095,Rev10,10,W038,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,75.09,73.01,64.55,440.0,True,False,True,True,2,11.84,
1096,Rev10,10,W038,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,74.5,71.88,67.37,432.0,True,True,True,True,1,5.87,polymer_residue
1097,Rev10,10,W038,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,74.13,72.49,66.75,413.5,True,True,True,True,0,0.0,
1098,Rev10,10,W038,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,75.53,70.93,67.04,362.7,False,True,True,False,0,0.0,
1099,Rev10,10,W038,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,75.39,74.11,70.49,397.8,False,False,True,True,0,0.0,
1100,Rev10,10,W038,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,73.11,71.87,64.3,376.1,True,True,True,True,0,0.0,
1101,Rev10,10,W038,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,72.66,73.08,61.11,421.2,True,False,True,True,2,11.6,polymer_residue
1102,Rev10,10,W038,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,74.16,74.17,66.36,413.9,True,False,True,True,1,6.35,endpoint_late
1103,Rev7,7,W039,PX-7500,CH-D,C1,Center,0.0,0.0,70.17,69.18,66.21,353.4,True,True,True,False,1,4.11,endpoint_late
1104,Rev7,7,W039,PX-7500,CH-D,MID-01,Mid,0.52,30.0,71.72,70.71,70.53,421.4,True,True,True,True,0,0.0,
1105,Rev7,7,W039,PX-7500,CH-D,MID-02,Mid,0.52,90.0,70.88,69.59,63.55,423.4,True,True,True,True,1,5.89,polymer_residue
1106,Rev7,7,W039,PX-7500,CH-D,MID-03,Mid,0.52,150.0,71.77,71.83,67.81,384.5,True,True,True,True,0,0.0,
1107,Rev7,7,W039,PX-7500,CH-D,MID-04,Mid,0.52,210.0,72.54,68.67,63.43,386.6,True,True,True,True,0,0.0,
1108,Rev7,7,W039,PX-7500,CH-D,MID-05,Mid,0.52,270.0,71.73,69.06,64.47,403.9,True,True,True,True,0,0.0,
1109,Rev7,7,W039,PX-7500,CH-D,MID-06,Mid,0.52,330.0,71.61,72.51,62.76,417.7,True,True,True,True,1,3.95,polymer_residue
1110,Rev7,7,W039,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,73.37,70.36,66.31,438.9,True,True,True,True,0,0.0,
1111,Rev7,7,W039,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,74.52,70.19,65.72,410.1,True,True,True,True,0,0.0,
1112,Rev7,7,W039,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,73.78,70.1,64.68,432.8,True,True,True,True,0,0.0,
1113,Rev7,7,W039,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,71.36,70.16,68.8,414.8,True,True,True,True,1,3.73,polymer_residue
1114,Rev7,7,W039,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,76.77,70.41,69.79,387.4,False,True,True,True,1,4.65,polymer_residue
1115,Rev7,7,W039,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,73.57,70.15,67.95,409.0,True,True,True,True,0,0.0,
1116,Rev7,7,W039,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,73.29,69.92,68.76,390.1,True,True,True,True,0,0.0,
1117,Rev7,7,W039,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,74.76,68.09,64.89,444.4,True,True,True,True,0,0.0,
1118,Rev7,7,W039,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,75.02,71.65,66.32,425.2,True,True,True,True,0,0.0,
1119,Rev7,7,W039,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,74.08,70.19,69.4,437.4,True,True,True,True,0,0.0,
1120,Rev7,7,W039,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,72.32,73.37,66.94,448.7,True,False,True,True,0,0.0,
1121,Rev7,7,W039,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,73.26,73.54,73.83,434.3,True,False,False,True,1,3.76,polymer_residue
1122,Rev7,7,W039,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,73.49,68.87,63.93,431.4,True,True,True,True,0,0.0,
1123,Rev7,7,W039,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,72.17,71.43,71.6,425.1,True,True,False,True,0,0.0,
1124,Rev7,7,W039,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,73.04,69.82,64.52,406.1,True,True,True,True,0,0.0,
1125,Rev7,7,W039,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,74.31,69.34,65.19,416.8,True,True,True,True,0,0.0,
1126,Rev7,7,W039,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,71.57,73.35,74.34,415.5,True,False,False,True,1,2.5,
1127,Rev7,7,W039,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,72.96,71.45,63.74,424.7,True,True,True,True,0,0.0,
1128,Rev7,7,W039,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,74.3,70.83,65.36,399.5,True,True,True,True,0,0.0,
1129,Rev7,7,W039,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,75.76,71.53,71.43,438.4,False,True,False,True,0,0.0,
1130,Rev7,7,W039,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,72.75,69.99,73.57,401.9,True,True,False,True,0,0.0,
1131,Rev7,7,W039,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,74.88,71.01,71.71,394.0,True,True,False,True,0,0.0,
1132,Rev1,1,W040,AE-3200,CH-B,C1,Center,0.0,0.0,70.7,70.78,64.52,422.9,True,True,True,True,0,0.0,
1133,Rev1,1,W040,AE-3200,CH-B,MID-01,Mid,0.52,30.0,71.82,72.14,60.27,403.8,True,True,True,True,1,4.84,polymer_residue
1134,Rev1,1,W040,AE-3200,CH-B,MID-02,Mid,0.52,90.0,70.54,71.82,63.97,400.8,True,True,True,True,0,0.0,
1135,Rev1,1,W040,AE-3200,CH-B,MID-03,Mid,0.52,150.0,69.88,68.5,64.2,463.6,True,True,True,False,0,0.0,
1136,Rev1,1,W040,AE-3200,CH-B,MID-04,Mid,0.52,210.0,71.63,71.19,71.16,462.0,True,True,False,False,0,0.0,
1137,Rev1,1,W040,AE-3200,CH-B,MID-05,Mid,0.52,270.0,70.49,70.8,61.26,420.9,True,True,True,True,0,0.0,
1138,Rev1,1,W040,AE-3200,CH-B,MID-06,Mid,0.52,330.0,71.84,70.64,69.7,439.4,True,True,True,True,0,0.0,
1139,Rev1,1,W040,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,73.27,71.17,69.99,422.5,True,True,True,True,1,2.38,
1140,Rev1,1,W040,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,72.38,71.96,71.61,431.3,True,True,False,True,2,11.54,
1141,Rev1,1,W040,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,73.57,72.76,70.02,433.7,True,True,True,True,1,2.74,polymer_residue
1142,Rev1,1,W040,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,74.0,72.04,70.15,432.5,True,True,True,True,0,0.0,
1143,Rev1,1,W040,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,72.81,72.55,71.13,424.8,True,True,False,True,2,12.63,pressure_spike
1144,Rev1,1,W040,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,72.54,68.81,62.59,437.0,True,True,True,True,0,0.0,
1145,Rev1,1,W040,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,74.89,71.63,69.99,428.8,True,True,True,True,0,0.0,
1146,Rev1,1,W040,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,73.5,71.24,67.64,438.8,True,True,True,True,0,0.0,
1147,Rev1,1,W040,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,75.47,71.25,69.97,441.7,False,True,True,True,0,0.0,
1148,Rev1,1,W040,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,72.11,71.23,70.16,399.6,True,True,True,True,1,5.61,
1149,Rev1,1,W040,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,71.07,70.37,65.03,429.9,True,True,True,True,0,0.0,
1150,Rev1,1,W040,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,73.12,75.61,67.21,456.4,True,False,True,False,0,0.0,
1151,Rev1,1,W040,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,73.33,72.08,65.48,450.5,True,True,True,True,1,5.82,arc_event
1152,Rev1,1,W040,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,75.32,71.52,74.08,445.8,False,True,False,True,2,9.45,endpoint_late
1153,Rev1,1,W040,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,75.08,72.31,71.64,429.7,True,True,False,True,2,6.22,
1154,Rev1,1,W040,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,76.3,73.02,68.18,440.5,False,False,True,True,0,0.0,
1155,Rev1,1,W040,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,77.3,72.48,63.94,426.5,False,True,True,True,0,0.0,
1156,Rev1,1,W040,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,73.97,74.13,69.75,400.3,True,False,True,True,0,0.0,
1157,Rev1,1,W040,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,71.92,74.34,66.86,450.0,True,False,True,True,1,3.34,polymer_residue
1158,Rev1,1,W040,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,76.2,72.36,69.03,420.4,False,True,True,True,3,8.6,
1159,Rev1,1,W040,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,72.34,73.4,74.06,458.5,True,False,False,False,1,5.73,esc_temp_drift
1160,Rev1,1,W040,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,72.94,72.49,69.84,404.9,True,True,True,True,0,0.0,
1161,Rev7,7,W041,PX-7500,CH-D,C1,Center,0.0,0.0,71.14,70.35,60.31,385.3,True,True,True,True,1,4.83,pressure_spike
1162,Rev7,7,W041,PX-7500,CH-D,MID-01,Mid,0.52,30.0,72.2,72.32,62.74,350.0,True,True,True,False,0,0.0,
1163,Rev7,7,W041,PX-7500,CH-D,MID-02,Mid,0.52,90.0,72.1,75.24,59.0,420.1,True,False,False,True,0,0.0,
1164,Rev7,7,W041,PX-7500,CH-D,MID-03,Mid,0.52,150.0,71.89,69.72,65.75,429.0,True,True,True,True,0,0.0,
1165,Rev7,7,W041,PX-7500,CH-D,MID-04,Mid,0.52,210.0,73.75,72.76,66.0,400.0,True,True,True,True,0,0.0,
1166,Rev7,7,W041,PX-7500,CH-D,MID-05,Mid,0.52,270.0,74.81,70.22,68.04,421.6,True,True,True,True,0,0.0,
1167,Rev7,7,W041,PX-7500,CH-D,MID-06,Mid,0.52,330.0,72.62,69.47,62.42,430.4,True,True,True,True,1,2.19,arc_event
1168,Rev7,7,W041,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,73.99,71.39,68.09,429.2,True,True,True,True,0,0.0,
1169,Rev7,7,W041,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,74.83,70.42,63.71,422.1,True,True,True,True,0,0.0,
1170,Rev7,7,W041,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,75.4,69.28,65.85,378.5,False,True,True,True,0,0.0,
1171,Rev7,7,W041,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,74.18,73.1,70.94,422.0,True,False,False,True,1,4.22,
1172,Rev7,7,W041,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,71.36,73.66,68.94,394.1,True,False,True,True,1,4.67,pressure_spike
1173,Rev7,7,W041,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,76.92,71.71,65.7,431.6,False,True,True,True,1,2.44,endpoint_late
1174,Rev7,7,W041,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,73.15,70.82,67.94,422.3,True,True,True,True,0,0.0,
1175,Rev7,7,W041,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,71.92,68.57,69.7,433.8,True,True,True,True,0,0.0,
1176,Rev7,7,W041,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,72.96,73.02,69.04,389.4,True,False,True,True,0,0.0,
1177,Rev7,7,W041,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,75.52,71.14,63.04,429.9,False,True,True,True,1,4.98,
1178,Rev7,7,W041,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,72.56,72.05,69.81,439.4,True,True,True,True,1,4.66,polymer_residue
1179,Rev7,7,W041,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,74.16,74.73,68.19,445.4,True,False,True,True,1,4.65,pressure_spike
1180,Rev7,7,W041,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,74.5,72.73,67.55,390.4,True,True,True,True,0,0.0,
1181,Rev7,7,W041,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,76.94,72.4,73.26,429.9,False,True,False,True,1,2.77,polymer_residue
1182,Rev7,7,W041,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,72.3,71.92,70.02,425.5,True,True,True,True,0,0.0,
1183,Rev7,7,W041,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,75.76,73.49,66.09,438.0,False,False,True,True,0,0.0,
1184,Rev7,7,W041,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,72.53,72.23,66.0,498.5,True,True,True,False,1,6.3,polymer_residue
1185,Rev7,7,W041,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,74.97,76.51,68.22,445.9,True,False,True,True,0,0.0,
1186,Rev7,7,W041,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,76.1,74.32,70.78,422.6,False,False,False,True,1,6.04,
1187,Rev7,7,W041,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,74.25,72.59,66.18,473.4,True,True,True,False,1,3.4,polymer_residue
1188,Rev7,7,W041,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,78.39,70.06,69.97,375.9,False,True,True,False,0,0.0,
1189,Rev7,7,W041,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,77.35,73.3,73.31,398.4,False,False,False,True,2,8.01,pressure_spike
1190,Rev2,2,W042,PX-7500,CH-C,C1,Center,0.0,0.0,68.98,69.15,64.19,394.9,True,True,True,True,0,0.0,
1191,Rev2,2,W042,PX-7500,CH-C,MID-01,Mid,0.52,30.0,71.11,69.22,66.82,419.0,True,True,True,True,0,0.0,
1192,Rev2,2,W042,PX-7500,CH-C,MID-02,Mid,0.52,90.0,75.73,70.54,60.5,405.6,False,True,True,True,2,9.87,esc_temp_drift
1193,Rev2,2,W042,PX-7500,CH-C,MID-03,Mid,0.52,150.0,72.53,69.6,68.85,423.6,True,True,True,True,1,4.98,endpoint_late
1194,Rev2,2,W042,PX-7500,CH-C,MID-04,Mid,0.52,210.0,72.52,71.42,64.12,401.9,True,True,True,True,0,0.0,
1195,Rev2,2,W042,PX-7500,CH-C,MID-05,Mid,0.52,270.0,72.02,68.83,64.98,405.8,True,True,True,True,0,0.0,
1196,Rev2,2,W042,PX-7500,CH-C,MID-06,Mid,0.52,330.0,71.66,72.78,68.83,404.2,True,True,True,True,0,0.0,
1197,Rev2,2,W042,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,72.8,69.28,65.15,437.1,True,True,True,True,0,0.0,
1198,Rev2,2,W042,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,74.73,72.81,66.63,452.5,True,False,True,False,0,0.0,
1199,Rev2,2,W042,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,72.57,71.51,65.52,439.2,True,True,True,True,2,8.48,arc_event
1200,Rev2,2,W042,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,72.48,71.81,64.26,415.6,True,True,True,True,0,0.0,
1201,Rev2,2,W042,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,73.7,69.74,68.44,429.0,True,True,True,True,1,3.65,polymer_residue
1202,Rev2,2,W042,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,71.52,70.81,65.57,423.6,True,True,True,True,1,3.91,polymer_residue
1203,Rev2,2,W042,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,70.96,72.38,70.52,402.3,True,True,True,True,1,4.41,
1204,Rev2,2,W042,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,73.13,70.91,65.36,429.1,True,True,True,True,1,3.26,polymer_residue
1205,Rev2,2,W042,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,74.28,73.82,62.77,393.3,True,False,True,True,1,2.54,arc_event
1206,Rev2,2,W042,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,76.05,70.88,66.94,392.2,False,True,True,True,0,0.0,
1207,Rev2,2,W042,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,73.24,73.0,61.41,447.1,True,False,True,True,0,0.0,
1208,Rev2,2,W042,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,73.3,69.04,63.62,384.5,True,True,True,True,0,0.0,
1209,Rev2,2,W042,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,75.2,69.1,59.92,432.4,True,True,True,True,0,0.0,
1210,Rev2,2,W042,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,73.88,72.53,62.09,447.4,True,True,True,True,0,0.0,
1211,Rev2,2,W042,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,72.28,71.95,65.12,424.3,True,True,True,True,0,0.0,
1212,Rev2,2,W042,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,72.31,70.64,69.37,413.5,True,True,True,True,1,3.28,polymer_residue
1213,Rev2,2,W042,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,73.27,69.63,71.56,406.0,True,True,False,True,0,0.0,
1214,Rev2,2,W042,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,75.49,74.15,66.04,393.7,False,False,True,True,1,3.96,
1215,Rev2,2,W042,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,73.37,70.55,66.77,427.8,True,True,True,True,2,5.59,
1216,Rev2,2,W042,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,74.17,68.76,70.38,408.1,True,True,True,True,2,8.55,
1217,Rev2,2,W042,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,72.3,74.3,63.55,381.3,True,False,True,True,1,5.11,pressure_spike
1218,Rev2,2,W042,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,74.01,75.37,66.02,423.2,True,False,True,True,1,5.64,
1219,Rev1,1,W043,AE-3200,CH-B,C1,Center,0.0,0.0,70.38,71.33,72.19,386.7,True,True,False,True,0,0.0,
1220,Rev1,1,W043,AE-3200,CH-B,MID-01,Mid,0.52,30.0,71.54,70.68,68.82,431.7,True,True,True,True,0,0.0,
1221,Rev1,1,W043,AE-3200,CH-B,MID-02,Mid,0.52,90.0,71.63,70.64,70.27,443.8,True,True,True,True,0,0.0,
1222,Rev1,1,W043,AE-3200,CH-B,MID-03,Mid,0.52,150.0,71.62,72.04,72.59,397.7,True,True,False,True,1,4.45,polymer_residue
1223,Rev1,1,W043,AE-3200,CH-B,MID-04,Mid,0.52,210.0,69.97,74.14,68.62,396.0,True,False,True,True,1,5.78,polymer_residue
1224,Rev1,1,W043,AE-3200,CH-B,MID-05,Mid,0.52,270.0,74.66,72.61,71.9,415.9,True,True,False,True,0,0.0,
1225,Rev1,1,W043,AE-3200,CH-B,MID-06,Mid,0.52,330.0,73.9,72.62,68.81,410.7,True,True,True,True,0,0.0,
1226,Rev1,1,W043,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,74.47,72.32,79.14,464.2,True,True,False,False,0,0.0,
1227,Rev1,1,W043,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,76.03,71.82,71.51,429.1,False,True,False,True,1,3.76,pressure_spike
1228,Rev1,1,W043,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,72.36,72.18,75.34,439.1,True,True,False,True,1,5.58,endpoint_late
1229,Rev1,1,W043,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,77.1,73.69,72.57,471.4,False,False,False,False,0,0.0,
1230,Rev1,1,W043,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,73.92,71.92,72.8,411.5,True,True,False,True,1,4.98,
1231,Rev1,1,W043,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,75.72,70.6,71.15,396.6,False,True,False,True,1,5.81,polymer_residue
1232,Rev1,1,W043,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,72.35,72.05,73.2,428.4,True,True,False,True,0,0.0,
1233,Rev1,1,W043,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,74.18,71.9,72.37,451.8,True,True,False,True,1,2.52,pressure_spike
1234,Rev1,1,W043,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,69.93,73.05,71.14,461.4,True,False,False,False,1,4.64,esc_temp_drift
1235,Rev1,1,W043,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,78.9,70.39,73.81,430.2,False,True,False,True,2,6.02,
1236,Rev1,1,W043,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,73.56,74.7,74.46,433.2,True,False,False,True,0,0.0,
1237,Rev1,1,W043,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,73.44,71.39,69.65,411.0,True,True,True,True,0,0.0,
1238,Rev1,1,W043,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,75.2,70.89,67.48,388.3,True,True,True,True,0,0.0,
1239,Rev1,1,W043,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,75.08,71.07,74.07,413.7,True,True,False,True,0,0.0,
1240,Rev1,1,W043,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,73.9,70.75,72.85,426.1,True,True,False,True,0,0.0,
1241,Rev1,1,W043,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,72.15,71.58,77.97,395.3,True,True,False,True,1,3.59,
1242,Rev1,1,W043,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,76.14,72.25,69.65,442.1,False,True,True,True,2,3.7,
1243,Rev1,1,W043,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,74.9,71.17,76.28,433.6,True,True,False,True,1,6.32,esc_temp_drift
1244,Rev1,1,W043,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,74.86,71.85,74.52,451.3,True,True,False,True,0,0.0,
1245,Rev1,1,W043,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,75.48,73.7,72.89,397.2,False,False,False,True,2,7.88,polymer_residue
1246,Rev1,1,W043,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,74.31,72.45,76.4,454.4,True,True,False,False,0,0.0,
1247,Rev1,1,W043,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,72.78,73.64,71.92,460.6,True,False,False,False,1,5.37,pressure_spike
1248,Rev3,3,W044,PX-7500,CH-D,C1,Center,0.0,0.0,73.06,70.16,63.84,415.3,True,True,True,True,0,0.0,
1249,Rev3,3,W044,PX-7500,CH-D,MID-01,Mid,0.52,30.0,72.34,70.86,64.85,413.9,True,True,True,True,0,0.0,
1250,Rev3,3,W044,PX-7500,CH-D,MID-02,Mid,0.52,90.0,71.89,68.14,64.47,453.1,True,True,True,False,0,0.0,
1251,Rev3,3,W044,PX-7500,CH-D,MID-03,Mid,0.52,150.0,72.29,68.1,65.88,428.3,True,True,True,True,0,0.0,
1252,Rev3,3,W044,PX-7500,CH-D,MID-04,Mid,0.52,210.0,73.53,68.28,64.59,418.7,True,True,True,True,1,6.13,
1253,Rev3,3,W044,PX-7500,CH-D,MID-05,Mid,0.52,270.0,73.2,71.07,58.42,464.7,True,True,False,False,0,0.0,
