Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
742,Rev11,11,W026,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,2234.28,2196.57,1906.08,3446.0,False,False,True,True,1,5.72,
743,Rev11,11,W026,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,2239.93,2123.26,1896.97,3341.3,False,True,False,True,1,3.77,
744,Rev11,11,W026,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,2227.42,2134.82,1790.96,3175.3,False,True,False,True,0,0.0,
745,Rev11,11,W026,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,2285.98,2133.77,1942.32,3238.8,False,True,True,True,0,0.0,
746,Rev11,11,W026,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,2294.51,2182.77,1950.41,3273.8,False,True,True,True,0,0.0,
747,Rev11,11,W026,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,2295.71,2124.02,1894.48,3345.4,False,True,False,True,0,0.0,
748,Rev11,11,W026,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,2267.68,2204.92,1963.68,3297.7,False,False,True,True,0,0.0,
749,Rev11,11,W026,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,2259.45,2162.04,1959.09,3115.3,False,True,True,True,2,10.96,endpoint_late
750,Rev11,11,W026,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,2277.08,2151.18,1884.2,3424.1,False,True,False,True,3,8.24,
751,Rev11,11,W026,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,2270.95,2216.33,1873.2,3478.4,False,False,False,True,1,4.2,polymer_residue
752,Rev11,11,W026,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,2270.7,2181.55,2070.4,3681.4,False,True,True,False,1,3.23,
753,Rev11,11,W026,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,2250.87,2183.92,1986.58,3210.9,False,True,True,True,0,0.0,
754,Rev11,11,W026,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,2251.61,2220.1,1913.99,3106.0,False,False,True,True,2,11.1,
755,Rev9,9,W027,AE-3200,CH-B,C1,Center,0.0,0.0,2174.71,2110.15,2104.93,3122.0,True,True,True,True,0,0.0,
756,Rev9,9,W027,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2165.24,2085.55,2086.0,3008.6,True,True,True,True,1,1.8,
757,Rev9,9,W027,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2154.51,2050.53,2124.93,3177.0,True,True,True,True,1,3.54,polymer_residue
758,Rev9,9,W027,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2225.77,2028.12,2104.62,3293.4,False,True,True,True,0,0.0,
759,Rev9,9,W027,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2235.72,2129.03,2077.06,3306.6,False,True,True,True,0,0.0,
760,Rev9,9,W027,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2171.94,2099.84,2139.23,3072.2,True,True,True,True,1,3.64,esc_temp_drift
761,Rev9,9,W027,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2208.23,2092.94,2203.79,3169.7,True,True,False,True,0,0.0,
762,Rev9,9,W027,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2217.83,2194.52,2141.88,3241.4,True,True,True,True,0,0.0,
763,Rev9,9,W027,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2207.97,2162.94,2077.88,3177.7,True,True,True,True,0,0.0,
764,Rev9,9,W027,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,2214.77,2162.92,2249.49,3339.3,True,True,False,True,0,0.0,
765,Rev9,9,W027,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,2213.78,2094.79,2137.94,3231.7,True,True,True,True,0,0.0,
766,Rev9,9,W027,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,2212.48,2160.29,2146.76,3384.5,True,True,True,True,0,0.0,
767,Rev9,9,W027,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,2235.79,2037.23,2231.52,3197.9,False,True,False,True,0,0.0,
768,Rev9,9,W027,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,2179.61,2153.24,2141.84,3429.6,True,True,True,True,0,0.0,
769,Rev9,9,W027,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,2213.21,2142.6,2172.59,3378.5,True,True,False,True,0,0.0,
770,Rev9,9,W027,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,2208.73,2185.97,2266.2,3075.3,True,True,False,True,0,0.0,
771,Rev9,9,W027,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,2206.79,2074.09,2050.71,3321.0,True,True,True,True,0,0.0,
772,Rev9,9,W027,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,2242.35,2097.23,2136.7,3158.8,False,True,True,True,0,0.0,
773,Rev9,9,W027,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,2203.94,2195.44,2196.76,3255.6,True,False,False,True,1,3.82,
774,Rev9,9,W027,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,2227.32,2159.63,2159.39,3371.0,False,True,True,True,2,3.76,polymer_residue
775,Rev9,9,W027,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,2234.5,2073.62,2075.33,3317.8,False,True,True,True,0,0.0,
776,Rev9,9,W027,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,2225.09,2129.67,2158.45,3190.4,False,True,True,True,0,0.0,
777,Rev9,9,W027,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,2223.42,2077.5,2216.38,2898.7,True,True,False,False,0,0.0,
778,Rev9,9,W027,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,2261.04,2118.37,2117.53,3060.2,False,True,True,True,1,5.1,
779,Rev9,9,W027,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,2274.43,2168.45,2314.84,2979.9,False,True,False,False,1,2.4,
780,Rev9,9,W027,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,2242.8,2171.3,2181.61,3391.6,False,True,False,True,0,0.0,
781,Rev9,9,W027,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,2248.92,2141.06,2262.29,3212.2,False,True,False,True,0,0.0,
782,Rev9,9,W027,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,2217.41,2168.89,2211.24,3068.7,True,True,False,True,0,0.0,
783,Rev9,9,W027,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,2278.1,2160.4,2111.61,3049.6,False,True,True,True,3,13.29,arc_event
784,Rev7,7,W028,PX-7500,CH-D,C1,Center,0.0,0.0,2085.2,2067.04,2021.31,3264.2,True,True,True,True,0,0.0,
785,Rev7,7,W028,PX-7500,CH-D,MID-01,Mid,0.52,30.0,2109.79,2020.42,2111.45,3058.5,True,True,True,True,0,0.0,
786,Rev7,7,W028,PX-7500,CH-D,MID-02,Mid,0.52,90.0,2144.06,2117.32,2050.11,3184.5,True,True,True,True,0,0.0,
787,Rev7,7,W028,PX-7500,CH-D,MID-03,Mid,0.52,150.0,2083.25,2042.84,2169.68,3241.0,True,True,True,True,0,0.0,
788,Rev7,7,W028,PX-7500,CH-D,MID-04,Mid,0.52,210.0,2128.68,2040.51,2055.64,3337.2,True,True,True,True,0,0.0,
789,Rev7,7,W028,PX-7500,CH-D,MID-05,Mid,0.52,270.0,2138.91,2004.38,2124.57,3382.1,True,False,True,True,0,0.0,
790,Rev7,7,W028,PX-7500,CH-D,MID-06,Mid,0.52,330.0,2119.49,2115.31,2113.61,3243.4,True,True,True,True,0,0.0,
791,Rev7,7,W028,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,2169.66,2053.73,2165.26,3316.1,True,True,True,True,0,0.0,
792,Rev7,7,W028,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,2168.81,2111.13,2097.79,3407.8,True,True,True,True,0,0.0,
793,Rev7,7,W028,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,2142.27,2138.72,2184.77,3249.5,True,True,False,True,0,0.0,
794,Rev7,7,W028,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,2172.96,2119.67,2130.36,3388.4,True,True,True,True,0,0.0,
795,Rev7,7,W028,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,2191.28,2092.26,1997.94,3436.0,True,True,True,True,0,0.0,
796,Rev7,7,W028,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,2098.62,2079.27,2168.17,3150.0,True,True,True,True,0,0.0,
797,Rev7,7,W028,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,2107.05,2129.94,2087.22,3444.8,True,True,True,True,2,9.42,
798,Rev7,7,W028,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,2184.29,2092.41,2063.85,3092.2,True,True,True,True,0,0.0,
799,Rev7,7,W028,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,2191.52,2123.82,2032.36,3185.6,True,True,True,True,0,0.0,
800,Rev7,7,W028,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,2137.81,2087.96,2110.38,3311.8,True,True,True,True,1,5.33,
801,Rev7,7,W028,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,2143.04,2081.02,2029.93,3276.8,True,True,True,True,0,0.0,
802,Rev7,7,W028,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,2211.12,2093.1,2120.01,3471.5,True,True,True,True,0,0.0,
803,Rev7,7,W028,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,2143.06,2092.46,2097.05,3418.4,True,True,True,True,2,12.1,polymer_residue
804,Rev7,7,W028,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,2133.96,2089.76,2271.55,3317.5,True,True,False,True,1,4.47,polymer_residue
805,Rev7,7,W028,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,2204.67,2100.59,2160.29,3084.2,True,True,True,True,0,0.0,
806,Rev7,7,W028,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,2146.19,2086.78,2189.63,3621.6,True,True,False,False,1,3.75,polymer_residue
807,Rev7,7,W028,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,2139.18,2094.77,2163.98,3296.6,True,True,True,True,2,11.31,
808,Rev7,7,W028,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,2177.66,2085.96,2220.89,3026.7,True,True,False,True,0,0.0,
809,Rev7,7,W028,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,2180.64,2075.19,2204.6,3435.9,True,True,False,True,2,11.77,esc_temp_drift
810,Rev7,7,W028,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,2191.0,2109.41,2148.57,3366.8,True,True,True,True,0,0.0,
811,Rev7,7,W028,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,2194.03,2095.24,2071.11,3324.8,True,True,True,True,1,6.26,
812,Rev7,7,W028,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,2161.69,2136.48,2092.19,3169.8,True,True,True,True,0,0.0,
813,Rev10,10,W029,PX-7500,CH-C,C1,Center,0.0,0.0,2170.05,2155.77,1889.51,3391.4,True,True,False,True,0,0.0,
814,Rev10,10,W029,PX-7500,CH-C,MID-01,Mid,0.52,30.0,2187.56,2148.13,2159.1,3466.9,True,True,True,True,0,0.0,
815,Rev10,10,W029,PX-7500,CH-C,MID-02,Mid,0.52,90.0,2120.39,2125.78,2128.07,3562.8,True,True,True,False,1,6.1,
816,Rev10,10,W029,PX-7500,CH-C,MID-03,Mid,0.52,150.0,2124.27,2151.72,1991.94,3799.6,True,True,True,False,0,0.0,
817,Rev10,10,W029,PX-7500,CH-C,MID-04,Mid,0.52,210.0,2170.82,2137.25,2104.17,3381.0,True,True,True,True,1,5.54,
818,Rev10,10,W029,PX-7500,CH-C,MID-05,Mid,0.52,270.0,2196.63,2160.9,1983.66,3651.1,True,True,True,False,0,0.0,
819,Rev10,10,W029,PX-7500,CH-C,MID-06,Mid,0.52,330.0,2170.95,2116.11,2004.45,3527.9,True,True,True,False,1,2.76,pressure_spike
820,Rev10,10,W029,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,2256.7,2156.06,2088.39,3730.4,False,True,True,False,2,4.71,
821,Rev10,10,W029,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,2163.92,2151.34,2048.56,3411.4,True,True,True,True,0,0.0,
822,Rev10,10,W029,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,2195.8,2116.47,1975.79,3484.3,True,True,True,True,0,0.0,
823,Rev10,10,W029,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,2232.24,2152.99,2055.02,3346.9,False,True,True,True,0,0.0,
824,Rev10,10,W029,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,2178.0,2168.26,2047.93,3486.9,True,True,True,True,0,0.0,
825,Rev10,10,W029,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,2157.2,2159.75,1947.35,3676.3,True,True,True,False,0,0.0,
826,Rev10,10,W029,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,2213.14,2154.64,1994.46,3562.9,True,True,True,False,1,1.8,
827,Rev10,10,W029,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,2165.03,2174.24,2126.07,3538.2,True,True,True,False,1,6.4,polymer_residue
828,Rev10,10,W029,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,2225.22,2190.43,2047.49,3419.1,False,True,True,True,1,3.79,arc_event
829,Rev10,10,W029,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,2179.43,2179.12,2084.18,3629.1,True,True,True,False,0,0.0,
830,Rev10,10,W029,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,2251.05,2210.1,2020.0,3512.5,False,False,True,False,0,0.0,
831,Rev10,10,W029,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,2200.95,2177.78,2129.2,3463.0,True,True,True,True,1,5.52,
832,Rev10,10,W029,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,2223.8,2125.38,2185.71,3469.7,True,True,False,True,0,0.0,
833,Rev10,10,W029,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,2175.85,2208.86,2084.84,3796.7,True,False,True,False,0,0.0,
834,Rev10,10,W029,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,2263.84,2192.69,2048.42,3587.9,False,True,True,False,0,0.0,
835,Rev10,10,W029,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,2240.57,2185.22,2026.56,3555.6,False,True,True,False,2,9.35,polymer_residue
836,Rev10,10,W029,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,2155.4,2226.36,2111.31,3441.4,True,False,True,True,2,4.33,polymer_residue
837,Rev10,10,W029,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,2210.93,2129.46,2057.32,3436.2,True,True,True,True,0,0.0,
838,Rev10,10,W029,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,2238.75,2184.91,2103.71,3681.9,False,True,True,False,0,0.0,
839,Rev10,10,W029,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,2190.07,2193.33,2042.68,3565.2,True,True,True,False,1,3.87,esc_temp_drift
840,Rev10,10,W029,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,2264.08,2186.88,2015.0,3623.4,False,True,True,False,0,0.0,
841,Rev10,10,W029,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,2177.88,2244.84,1981.37,3476.4,True,False,True,True,3,7.87,
842,Rev5,5,W030,AE-3200,CH-B,C1,Center,0.0,0.0,2079.72,2031.35,2046.76,3165.1,True,True,True,True,0,0.0,
843,Rev5,5,W030,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2100.05,2129.82,2113.48,3269.6,True,True,True,True,0,0.0,
844,Rev5,5,W030,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2138.83,2155.84,2184.55,3131.2,True,True,False,True,0,0.0,
845,Rev5,5,W030,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2067.99,2083.81,2074.88,3062.9,False,True,True,True,0,0.0,
846,Rev5,5,W030,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2155.6,2145.78,2088.94,3127.7,True,True,True,True,0,0.0,
847,Rev5,5,W030,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2168.62,2142.15,2094.82,3145.8,True,True,True,True,0,0.0,
848,Rev5,5,W030,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2145.53,2125.43,2185.13,3190.5,True,True,False,True,0,0.0,
849,Rev5,5,W030,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2153.36,2085.3,2196.53,3407.3,True,True,False,True,1,6.41,
850,Rev5,5,W030,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2172.03,2153.96,2053.95,3412.2,True,True,True,True,0,0.0,
851,Rev5,5,W030,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,2164.76,2183.28,2170.06,3040.0,True,True,False,True,0,0.0,
852,Rev5,5,W030,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,2133.15,2092.85,2133.34,3287.6,True,True,True,True,0,0.0,
853,Rev5,5,W030,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,2167.08,2151.14,2147.46,3219.7,True,True,True,True,1,4.63,polymer_residue
854,Rev5,5,W030,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,2123.34,2134.03,2114.8,3294.8,True,True,True,True,1,3.84,
855,Rev5,5,W030,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,2160.12,2143.78,2063.57,3357.4,True,True,True,True,0,0.0,
856,Rev5,5,W030,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,2117.29,2095.1,2084.05,3068.3,True,True,True,True,2,10.85,
857,Rev5,5,W030,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,2175.56,2144.96,2115.08,3340.1,True,True,True,True,0,0.0,
858,Rev5,5,W030,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,2183.47,2123.22,2105.94,3346.2,True,True,True,True,0,0.0,
859,Rev5,5,W030,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,2213.14,2137.91,2028.73,3312.9,True,True,True,True,0,0.0,
860,Rev5,5,W030,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,2143.68,2130.14,2042.95,3329.3,True,True,True,True,1,3.64,
861,Rev5,5,W030,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,2150.46,2152.64,2149.06,3586.5,True,True,True,False,1,6.02,arc_event
862,Rev5,5,W030,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,2183.93,2208.8,2070.37,3439.4,True,False,True,True,0,0.0,
863,Rev5,5,W030,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,2162.39,2144.75,2104.95,3182.3,True,True,True,True,0,0.0,
864,Rev5,5,W030,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,2177.42,2151.72,2013.7,3188.1,True,True,True,True,0,0.0,
865,Rev5,5,W030,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,2149.35,2129.63,2099.35,3095.2,True,True,True,True,0,0.0,
866,Rev5,5,W030,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,2194.39,2129.06,2075.66,3265.6,True,True,True,True,1,4.88,esc_temp_drift
867,Rev5,5,W030,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,2192.27,2136.76,2062.65,3288.7,True,True,True,True,0,0.0,
868,Rev5,5,W030,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,2187.51,2190.06,2224.96,3273.2,True,True,False,True,1,3.8,
869,Rev5,5,W030,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,2178.31,2178.09,2159.34,3195.5,True,True,True,True,1,3.34,pressure_spike
870,Rev5,5,W030,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,2222.32,2128.51,2025.1,3348.0,True,True,True,True,1,4.49,polymer_residue
871,Rev4,4,W031,AE-3200,CH-A,C1,Center,0.0,0.0,2153.58,2119.85,1941.46,3506.1,True,True,True,False,0,0.0,
872,Rev4,4,W031,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2172.0,2106.3,2042.15,3003.6,True,True,True,True,0,0.0,
873,Rev4,4,W031,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2174.94,2096.13,1988.6,3371.6,True,True,True,True,1,2.42,
874,Rev4,4,W031,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2163.06,2063.64,2023.18,3102.0,True,True,True,True,0,0.0,
875,Rev4,4,W031,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2185.57,2039.0,2097.87,3304.8,True,True,True,True,0,0.0,
876,Rev4,4,W031,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2181.84,2109.41,2007.22,3329.4,True,True,True,True,1,6.07,
877,Rev4,4,W031,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2151.0,2033.68,2142.22,3242.0,True,True,True,True,1,4.55,
878,Rev4,4,W031,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2222.41,2135.31,2030.8,3055.6,True,True,True,True,0,0.0,
879,Rev4,4,W031,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2189.9,2168.43,2127.54,3232.6,True,True,True,True,0,0.0,
880,Rev4,4,W031,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2173.51,2099.2,2198.76,3400.4,True,True,False,True,0,0.0,
881,Rev4,4,W031,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2193.72,2115.01,2051.73,3180.7,True,True,True,True,0,0.0,
882,Rev4,4,W031,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2168.84,2131.07,2019.2,3118.4,True,True,True,True,2,9.08,endpoint_late
883,Rev4,4,W031,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2194.32,2050.21,2077.21,3359.2,True,True,True,True,0,0.0,
884,Rev4,4,W031,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2169.81,2130.23,1962.35,3300.7,True,True,True,True,0,0.0,
885,Rev4,4,W031,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2187.41,2078.03,2079.79,3351.2,True,True,True,True,1,4.2,polymer_residue
886,Rev4,4,W031,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2184.17,2070.78,2138.05,3328.6,True,True,True,True,2,6.53,polymer_residue
887,Rev4,4,W031,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2209.59,2067.04,2094.36,3319.8,True,True,True,True,1,4.46,polymer_residue
888,Rev4,4,W031,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2202.31,2096.36,2114.68,3464.2,True,True,True,True,0,0.0,
889,Rev4,4,W031,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2200.55,2104.44,2122.47,3220.7,True,True,True,True,0,0.0,
890,Rev4,4,W031,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2212.56,2101.26,2142.22,3566.9,True,True,True,False,0,0.0,
891,Rev4,4,W031,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2251.58,2085.99,2056.54,3345.0,False,True,True,True,1,4.05,
892,Rev4,4,W031,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2203.72,2103.38,2133.05,3436.6,True,True,True,True,0,0.0,
893,Rev4,4,W031,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2245.12,2137.98,2022.03,3399.2,False,True,True,True,1,6.02,polymer_residue
894,Rev4,4,W031,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2209.39,2066.85,2148.83,3378.9,True,True,True,True,1,3.62,
895,Rev4,4,W031,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2191.52,2138.37,2046.78,3453.8,True,True,True,True,0,0.0,
896,Rev4,4,W031,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2187.48,2083.75,2071.51,3433.9,True,True,True,True,0,0.0,
897,Rev4,4,W031,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2238.9,2138.95,2101.48,3620.6,False,True,True,False,1,2.35,polymer_residue
898,Rev4,4,W031,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2216.41,2165.22,2152.02,3360.7,True,True,True,True,2,11.14,endpoint_late
899,Rev4,4,W031,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2184.84,2053.15,2067.51,3254.6,True,True,True,True,1,5.54,pressure_spike
900,Rev3,3,W032,PX-7500,CH-D,C1,Center,0.0,0.0,2202.72,2123.47,2090.47,3127.1,True,True,True,True,0,0.0,
901,Rev3,3,W032,PX-7500,CH-D,MID-01,Mid,0.52,30.0,2191.49,2110.04,2110.17,3311.8,True,True,True,True,0,0.0,
902,Rev3,3,W032,PX-7500,CH-D,MID-02,Mid,0.52,90.0,2170.33,2133.09,2111.34,3378.1,True,True,True,True,0,0.0,
903,Rev3,3,W032,PX-7500,CH-D,MID-03,Mid,0.52,150.0,2201.07,2168.27,2097.77,3094.6,True,True,True,True,0,0.0,
904,Rev3,3,W032,PX-7500,CH-D,MID-04,Mid,0.52,210.0,2190.49,2095.61,2090.23,3268.1,True,True,True,True,0,0.0,
905,Rev3,3,W032,PX-7500,CH-D,MID-05,Mid,0.52,270.0,2181.14,2041.81,2051.11,3258.1,True,True,True,True,0,0.0,
906,Rev3,3,W032,PX-7500,CH-D,MID-06,Mid,0.52,330.0,2180.41,2093.85,2105.69,3493.8,True,True,True,True,0,0.0,
907,Rev3,3,W032,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,2177.07,2131.63,2112.54,3219.2,True,True,True,True,1,4.42,
908,Rev3,3,W032,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,2189.39,2152.79,2182.2,3196.0,True,True,False,True,1,3.68,polymer_residue
909,Rev3,3,W032,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,2191.0,2157.12,2186.65,3138.8,True,True,False,True,0,0.0,
910,Rev3,3,W032,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,2207.31,2090.87,2183.0,3156.0,True,True,False,True,1,3.66,pressure_spike
911,Rev3,3,W032,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,2224.96,2140.63,2120.72,3027.4,True,True,True,True,0,0.0,
912,Rev3,3,W032,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,2217.93,2104.54,2049.72,3258.0,True,True,True,True,0,0.0,
913,Rev3,3,W032,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,2242.15,2161.79,2173.73,3344.1,False,True,False,True,0,0.0,
914,Rev3,3,W032,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,2196.11,2129.15,2232.8,3382.2,True,True,False,True,2,12.41,
915,Rev3,3,W032,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,2235.04,2157.67,2079.12,3094.7,False,True,True,True,0,0.0,
916,Rev3,3,W032,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,2193.67,2172.15,2154.04,3353.1,True,True,True,True,2,12.91,endpoint_late
917,Rev3,3,W032,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,2213.76,2117.37,2168.44,3278.8,True,True,True,True,0,0.0,
