Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_A,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
1213,Rev6,6,W042,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,37.46,41.47,34.9,1704.1,True,True,True,True,0,0.0,
1214,Rev6,6,W042,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,37.95,40.74,36.89,1608.8,True,True,True,True,2,10.3,polymer_residue
1215,Rev6,6,W042,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,40.18,41.82,33.72,1766.1,True,True,False,False,1,3.38,
1216,Rev6,6,W042,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,39.36,39.83,36.47,1749.6,True,True,True,True,0,0.0,
1217,Rev6,6,W042,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,38.81,41.7,33.84,1743.8,True,True,False,True,0,0.0,
1218,Rev6,6,W042,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,39.78,42.3,33.7,1701.4,True,False,False,True,1,6.28,polymer_residue
1219,Rev9,9,W043,AE-3200,CH-B,C1,Center,0.0,0.0,36.39,40.28,36.66,1779.4,False,True,True,False,0,0.0,
1220,Rev9,9,W043,AE-3200,CH-B,MID-01,Mid,0.52,30.0,38.87,41.58,37.03,1756.9,True,True,True,True,1,5.9,
1221,Rev9,9,W043,AE-3200,CH-B,MID-02,Mid,0.52,90.0,38.06,40.25,37.71,1784.1,True,True,True,False,0,0.0,
1222,Rev9,9,W043,AE-3200,CH-B,MID-03,Mid,0.52,150.0,38.13,40.51,37.97,1704.2,True,True,True,True,0,0.0,
1223,Rev9,9,W043,AE-3200,CH-B,MID-04,Mid,0.52,210.0,37.15,40.73,38.69,1742.9,True,True,True,True,1,3.01,
1224,Rev9,9,W043,AE-3200,CH-B,MID-05,Mid,0.52,270.0,37.69,40.85,39.07,1782.8,True,True,True,False,0,0.0,
1225,Rev9,9,W043,AE-3200,CH-B,MID-06,Mid,0.52,330.0,38.49,40.22,38.18,1745.4,True,True,True,True,0,0.0,
1226,Rev9,9,W043,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,38.57,40.82,37.86,1833.1,True,True,True,False,0,0.0,
1227,Rev9,9,W043,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,38.32,41.35,39.06,1803.0,True,True,True,False,2,9.69,polymer_residue
1228,Rev9,9,W043,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,38.54,42.85,38.06,1837.0,True,False,True,False,1,6.09,polymer_residue
1229,Rev9,9,W043,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,39.48,39.63,39.45,1821.1,True,True,True,False,0,0.0,
1230,Rev9,9,W043,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,39.55,39.7,38.07,1767.8,True,True,True,False,1,1.88,
1231,Rev9,9,W043,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,38.88,41.47,40.11,1803.1,True,True,True,False,1,2.33,
1232,Rev9,9,W043,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,38.37,41.91,36.79,1757.6,True,True,True,True,2,7.78,polymer_residue
1233,Rev9,9,W043,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,39.12,40.68,37.23,1732.7,True,True,True,True,0,0.0,
1234,Rev9,9,W043,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,38.91,41.41,37.44,1905.5,True,True,True,False,1,2.47,polymer_residue
1235,Rev9,9,W043,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,39.38,42.25,40.41,1819.2,True,False,False,False,1,4.87,esc_temp_drift
1236,Rev9,9,W043,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,38.73,42.15,38.83,1847.0,True,False,True,False,0,0.0,
1237,Rev9,9,W043,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,39.46,43.88,36.58,1803.7,True,False,True,False,1,2.07,polymer_residue
1238,Rev9,9,W043,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,39.45,42.44,39.44,1819.8,True,False,True,False,4,21.29,
1239,Rev9,9,W043,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,39.62,39.0,37.16,1798.9,True,True,True,False,0,0.0,
1240,Rev9,9,W043,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,38.31,40.16,40.16,1851.9,True,True,True,False,2,4.07,pressure_spike
1241,Rev9,9,W043,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,38.71,43.2,37.74,1818.2,True,False,True,False,1,4.88,
1242,Rev9,9,W043,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,38.9,40.08,39.88,1832.1,True,True,True,False,0,0.0,
1243,Rev9,9,W043,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,40.19,42.19,36.37,1817.6,True,False,True,False,0,0.0,
1244,Rev9,9,W043,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,40.0,41.15,37.59,1811.6,True,True,True,False,1,3.43,polymer_residue
1245,Rev9,9,W043,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,38.95,42.3,37.44,1824.3,True,False,True,False,1,2.94,polymer_residue
1246,Rev9,9,W043,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,38.39,43.0,39.1,1825.1,True,False,True,False,0,0.0,
1247,Rev9,9,W043,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,39.06,41.03,39.54,1778.0,True,True,True,False,0,0.0,
1248,Rev2,2,W044,PX-7500,CH-C,C1,Center,0.0,0.0,39.07,39.1,36.19,1531.8,True,True,True,False,0,0.0,
1249,Rev2,2,W044,PX-7500,CH-C,MID-01,Mid,0.52,30.0,39.29,41.03,36.52,1674.9,True,True,True,True,0,0.0,
1250,Rev2,2,W044,PX-7500,CH-C,MID-02,Mid,0.52,90.0,39.17,40.44,35.12,1678.1,True,True,True,True,0,0.0,
1251,Rev2,2,W044,PX-7500,CH-C,MID-03,Mid,0.52,150.0,40.57,39.86,37.11,1645.8,False,True,True,True,0,0.0,
1252,Rev2,2,W044,PX-7500,CH-C,MID-04,Mid,0.52,210.0,38.83,40.41,38.38,1680.3,True,True,True,True,0,0.0,
1253,Rev2,2,W044,PX-7500,CH-C,MID-05,Mid,0.52,270.0,38.39,41.48,36.79,1639.2,True,True,True,True,0,0.0,
1254,Rev2,2,W044,PX-7500,CH-C,MID-06,Mid,0.52,330.0,39.11,41.5,38.41,1700.9,True,True,True,True,0,0.0,
1255,Rev2,2,W044,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,41.49,41.49,37.06,1586.7,False,True,True,True,1,3.35,polymer_residue
1256,Rev2,2,W044,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,39.85,41.09,38.44,1630.2,True,True,True,True,0,0.0,
1257,Rev2,2,W044,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,40.73,40.3,36.93,1643.9,False,True,True,True,2,4.15,endpoint_late
1258,Rev2,2,W044,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,40.32,40.96,39.7,1608.9,True,True,True,True,0,0.0,
1259,Rev2,2,W044,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,40.51,41.34,38.35,1697.8,False,True,True,True,0,0.0,
1260,Rev2,2,W044,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,40.33,40.89,39.0,1654.0,True,True,True,True,0,0.0,
1261,Rev2,2,W044,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,40.46,40.9,39.15,1740.9,False,True,True,True,2,11.09,polymer_residue
1262,Rev2,2,W044,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,41.36,41.61,39.65,1643.5,False,True,True,True,0,0.0,
1263,Rev2,2,W044,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,41.1,41.4,37.16,1672.9,False,True,True,True,0,0.0,
1264,Rev2,2,W044,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,41.37,40.16,37.47,1583.4,False,True,True,True,1,2.72,
1265,Rev2,2,W044,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,41.34,42.17,38.33,1636.7,False,False,True,True,0,0.0,
1266,Rev2,2,W044,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,40.55,41.14,36.05,1701.4,False,True,True,True,0,0.0,
1267,Rev2,2,W044,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,40.83,40.65,38.4,1656.0,False,True,True,True,1,4.81,esc_temp_drift
1268,Rev2,2,W044,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,40.42,41.3,35.96,1705.7,False,True,True,True,0,0.0,
1269,Rev2,2,W044,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,40.06,41.53,38.09,1697.4,True,True,True,True,2,11.71,pressure_spike
1270,Rev2,2,W044,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,41.56,42.21,38.11,1721.4,False,False,True,True,0,0.0,
1271,Rev2,2,W044,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,42.35,41.36,40.75,1691.1,False,True,False,True,2,8.23,pressure_spike
1272,Rev2,2,W044,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,40.72,43.47,37.44,1602.0,False,False,True,True,0,0.0,
1273,Rev2,2,W044,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,42.04,41.47,40.95,1792.2,False,True,False,False,0,0.0,
1274,Rev2,2,W044,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,41.33,42.2,39.49,1646.2,False,False,True,True,0,0.0,
1275,Rev2,2,W044,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,40.94,41.98,38.68,1603.6,False,True,True,True,2,4.2,
1276,Rev2,2,W044,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,41.46,41.72,40.15,1608.1,False,True,True,True,0,0.0,
1277,Rev4,4,W045,AE-3200,CH-A,C1,Center,0.0,0.0,38.68,41.17,36.61,1586.5,True,True,True,True,0,0.0,
1278,Rev4,4,W045,AE-3200,CH-A,MID-01,Mid,0.52,30.0,40.52,40.49,39.55,1620.5,False,True,True,True,1,5.71,
1279,Rev4,4,W045,AE-3200,CH-A,MID-02,Mid,0.52,90.0,40.24,40.05,35.79,1553.0,True,True,True,False,1,4.88,
1280,Rev4,4,W045,AE-3200,CH-A,MID-03,Mid,0.52,150.0,40.01,41.45,37.78,1643.7,True,True,True,True,0,0.0,
1281,Rev4,4,W045,AE-3200,CH-A,MID-04,Mid,0.52,210.0,39.57,42.32,36.91,1722.7,True,False,True,True,0,0.0,
1282,Rev4,4,W045,AE-3200,CH-A,MID-05,Mid,0.52,270.0,40.7,40.55,36.21,1684.9,False,True,True,True,0,0.0,
1283,Rev4,4,W045,AE-3200,CH-A,MID-06,Mid,0.52,330.0,40.18,41.42,37.97,1657.1,True,True,True,True,0,0.0,
1284,Rev4,4,W045,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,41.23,43.33,38.97,1591.4,False,False,True,True,1,4.6,endpoint_late
1285,Rev4,4,W045,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,40.82,41.08,40.08,1700.6,False,True,True,True,0,0.0,
1286,Rev4,4,W045,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,41.19,40.39,39.69,1645.9,False,True,True,True,0,0.0,
1287,Rev4,4,W045,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,41.89,42.46,38.43,1670.5,False,False,True,True,1,3.83,
1288,Rev4,4,W045,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,40.39,41.34,36.11,1755.3,True,True,True,True,0,0.0,
1289,Rev4,4,W045,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,41.06,40.71,38.18,1642.6,False,True,True,True,0,0.0,
1290,Rev4,4,W045,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,41.29,40.97,37.27,1683.3,False,True,True,True,2,7.03,endpoint_late
1291,Rev4,4,W045,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,41.43,41.14,38.33,1758.0,False,True,True,True,1,3.68,
1292,Rev4,4,W045,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,41.46,40.36,39.07,1679.6,False,True,True,True,0,0.0,
1293,Rev4,4,W045,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,41.12,41.5,38.04,1743.3,False,True,True,True,0,0.0,
1294,Rev4,4,W045,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,41.04,41.01,38.05,1592.3,False,True,True,True,1,2.43,endpoint_late
1295,Rev4,4,W045,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,41.29,41.76,38.01,1792.9,False,True,True,False,0,0.0,
1296,Rev4,4,W045,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,41.26,41.6,41.75,1699.7,False,True,False,True,0,0.0,
1297,Rev4,4,W045,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,41.25,41.13,38.86,1693.1,False,True,True,True,1,2.02,polymer_residue
1298,Rev4,4,W045,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,41.18,41.18,39.89,1645.2,False,True,True,True,2,7.54,pressure_spike
1299,Rev4,4,W045,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,41.19,41.73,40.04,1694.8,False,True,True,True,1,4.49,
1300,Rev4,4,W045,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,41.13,40.82,38.28,1723.4,False,True,True,True,1,5.73,arc_event
1301,Rev4,4,W045,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,42.3,42.18,37.05,1673.6,False,False,True,True,1,2.7,endpoint_late
1302,Rev4,4,W045,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,42.48,40.66,37.65,1779.1,False,True,True,False,1,2.27,polymer_residue
1303,Rev4,4,W045,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,42.04,40.61,37.64,1701.1,False,True,True,True,1,1.91,
1304,Rev4,4,W045,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,41.57,42.0,37.58,1724.0,False,True,True,True,0,0.0,
1305,Rev4,4,W045,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,41.39,41.14,38.84,1692.3,False,True,True,True,1,5.44,polymer_residue
1306,Rev3,3,W046,PX-7500,CH-D,C1,Center,0.0,0.0,39.03,41.19,37.27,1542.0,True,True,True,False,0,0.0,
1307,Rev3,3,W046,PX-7500,CH-D,MID-01,Mid,0.52,30.0,40.57,43.12,36.78,1557.7,False,False,True,False,1,3.41,endpoint_late
1308,Rev3,3,W046,PX-7500,CH-D,MID-02,Mid,0.52,90.0,40.15,40.11,35.69,1541.4,True,True,True,False,0,0.0,
1309,Rev3,3,W046,PX-7500,CH-D,MID-03,Mid,0.52,150.0,40.61,41.31,37.14,1585.6,False,True,True,True,0,0.0,
1310,Rev3,3,W046,PX-7500,CH-D,MID-04,Mid,0.52,210.0,41.16,40.61,37.56,1567.0,False,True,True,False,0,0.0,
1311,Rev3,3,W046,PX-7500,CH-D,MID-05,Mid,0.52,270.0,40.98,41.68,36.79,1635.7,False,True,True,True,1,2.27,
1312,Rev3,3,W046,PX-7500,CH-D,MID-06,Mid,0.52,330.0,40.03,41.93,36.6,1647.2,True,True,True,True,0,0.0,
1313,Rev3,3,W046,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,42.48,41.13,37.08,1685.2,False,True,True,True,2,9.08,
1314,Rev3,3,W046,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,41.38,41.4,39.17,1648.8,False,True,True,True,1,3.43,
1315,Rev3,3,W046,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,41.59,41.23,38.62,1632.5,False,True,True,True,1,5.72,polymer_residue
1316,Rev3,3,W046,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,42.06,41.44,36.42,1647.2,False,True,True,True,0,0.0,
1317,Rev3,3,W046,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,40.22,42.44,37.35,1561.9,True,False,True,False,0,0.0,
1318,Rev3,3,W046,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,41.21,42.53,38.55,1533.8,False,False,True,False,1,2.75,
1319,Rev3,3,W046,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,42.04,41.42,38.36,1653.4,False,True,True,True,0,0.0,
1320,Rev3,3,W046,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,42.08,42.84,37.61,1684.4,False,False,True,True,0,0.0,
1321,Rev3,3,W046,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,40.98,41.97,37.9,1710.0,False,True,True,True,2,8.93,polymer_residue
1322,Rev3,3,W046,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,42.09,42.31,38.44,1648.0,False,False,True,True,2,6.55,endpoint_late
1323,Rev3,3,W046,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,41.3,43.96,36.19,1688.4,False,False,True,True,1,4.6,
1324,Rev3,3,W046,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,41.25,43.45,39.35,1652.2,False,False,True,True,2,10.12,
1325,Rev3,3,W046,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,41.26,44.06,40.75,1653.3,False,False,False,True,0,0.0,
1326,Rev3,3,W046,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,42.06,41.92,36.63,1590.3,False,True,True,True,3,9.61,
1327,Rev3,3,W046,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,41.98,42.54,38.0,1681.3,False,False,True,True,0,0.0,
1328,Rev3,3,W046,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,41.89,41.57,38.06,1764.6,False,True,True,False,1,4.37,endpoint_late
1329,Rev3,3,W046,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,41.75,42.87,36.39,1674.4,False,False,True,True,3,13.38,endpoint_late
1330,Rev3,3,W046,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,42.49,42.1,37.53,1715.0,False,False,True,True,1,3.85,polymer_residue
1331,Rev3,3,W046,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,41.63,43.1,38.74,1566.4,False,False,True,False,1,3.2,
1332,Rev3,3,W046,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,42.98,42.37,36.8,1736.7,False,False,True,True,1,2.22,
1333,Rev3,3,W046,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,40.85,43.47,39.25,1717.6,False,False,True,True,0,0.0,
1334,Rev3,3,W046,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,41.28,42.75,37.89,1632.2,False,False,True,True,0,0.0,
1335,Rev9,9,W047,AE-3200,CH-B,C1,Center,0.0,0.0,37.06,38.54,36.6,1751.8,True,True,True,True,0,0.0,
1336,Rev9,9,W047,AE-3200,CH-B,MID-01,Mid,0.52,30.0,36.1,40.94,38.06,1805.2,False,True,True,False,0,0.0,
1337,Rev9,9,W047,AE-3200,CH-B,MID-02,Mid,0.52,90.0,38.06,40.66,40.56,1859.2,True,True,False,False,0,0.0,
1338,Rev9,9,W047,AE-3200,CH-B,MID-03,Mid,0.52,150.0,37.04,39.97,40.13,1668.4,True,True,True,True,0,0.0,
1339,Rev9,9,W047,AE-3200,CH-B,MID-04,Mid,0.52,210.0,37.23,38.7,33.51,1833.6,True,True,False,False,1,2.88,pressure_spike
1340,Rev9,9,W047,AE-3200,CH-B,MID-05,Mid,0.52,270.0,37.74,39.04,37.67,1773.6,True,True,True,False,0,0.0,
1341,Rev9,9,W047,AE-3200,CH-B,MID-06,Mid,0.52,330.0,37.86,39.82,34.65,1810.4,True,True,True,False,0,0.0,
1342,Rev9,9,W047,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,38.85,39.86,36.95,1845.0,True,True,True,False,0,0.0,
1343,Rev9,9,W047,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,38.27,40.44,38.24,1800.7,True,True,True,False,1,4.63,arc_event
1344,Rev9,9,W047,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,38.52,40.05,38.56,1725.9,True,True,True,True,1,4.72,endpoint_late
1345,Rev9,9,W047,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,37.77,40.31,36.26,1773.3,True,True,True,False,1,3.82,polymer_residue
1346,Rev9,9,W047,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,39.31,40.75,39.91,1731.5,True,True,True,True,0,0.0,
1347,Rev9,9,W047,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,38.41,41.39,38.09,1847.4,True,True,True,False,0,0.0,
1348,Rev9,9,W047,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,38.18,41.04,38.55,1773.3,True,True,True,False,1,2.51,
1349,Rev9,9,W047,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,38.95,41.32,36.82,1756.1,True,True,True,True,0,0.0,
1350,Rev9,9,W047,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,37.84,40.98,38.0,1823.8,True,True,True,False,0,0.0,
1351,Rev9,9,W047,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,36.94,40.65,35.45,1896.2,True,True,True,False,0,0.0,
1352,Rev9,9,W047,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,37.29,41.13,34.54,1908.4,True,True,True,False,0,0.0,
1353,Rev9,9,W047,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,38.54,41.05,39.39,1822.8,True,True,True,False,0,0.0,
1354,Rev9,9,W047,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,37.64,39.32,36.62,1800.0,True,True,True,False,0,0.0,
1355,Rev9,9,W047,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,38.9,41.63,39.91,1863.2,True,True,True,False,0,0.0,
1356,Rev9,9,W047,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,38.23,40.84,38.84,1832.9,True,True,True,False,0,0.0,
1357,Rev9,9,W047,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,39.17,42.67,37.46,1895.2,True,False,True,False,0,0.0,
1358,Rev9,9,W047,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,39.09,40.15,39.23,1872.6,True,True,True,False,1,4.42,
1359,Rev9,9,W047,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,39.23,40.72,39.24,1939.6,True,True,True,False,1,4.38,polymer_residue
1360,Rev9,9,W047,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,39.07,41.05,37.7,1914.8,True,True,True,False,0,0.0,
1361,Rev9,9,W047,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,39.7,40.64,35.39,1715.7,True,True,True,True,1,4.42,
1362,Rev9,9,W047,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,38.58,40.8,40.15,1859.4,True,True,True,False,1,2.51,
1363,Rev9,9,W047,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,39.43,42.93,38.5,1873.8,True,False,True,False,1,3.54,arc_event
1364,Rev7,7,W048,PX-7500,CH-D,C1,Center,0.0,0.0,37.13,38.3,36.38,1633.6,True,True,True,True,0,0.0,
1365,Rev7,7,W048,PX-7500,CH-D,MID-01,Mid,0.52,30.0,38.34,39.22,35.59,1789.5,True,True,True,False,0,0.0,
1366,Rev7,7,W048,PX-7500,CH-D,MID-02,Mid,0.52,90.0,38.09,40.03,34.97,1705.0,True,True,True,True,0,0.0,
1367,Rev7,7,W048,PX-7500,CH-D,MID-03,Mid,0.52,150.0,38.8,37.9,40.08,1684.0,True,True,True,True,0,0.0,
1368,Rev7,7,W048,PX-7500,CH-D,MID-04,Mid,0.52,210.0,37.49,40.71,37.19,1695.6,True,True,True,True,0,0.0,
1369,Rev7,7,W048,PX-7500,CH-D,MID-05,Mid,0.52,270.0,37.81,38.72,37.68,1770.9,True,True,True,False,0,0.0,
1370,Rev7,7,W048,PX-7500,CH-D,MID-06,Mid,0.52,330.0,38.93,39.49,36.41,1710.9,True,True,True,True,0,0.0,
1371,Rev7,7,W048,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,38.07,40.31,35.29,1860.7,True,True,True,False,1,4.61,pressure_spike
1372,Rev7,7,W048,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,40.5,40.81,35.99,1720.7,False,True,True,True,0,0.0,
1373,Rev7,7,W048,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,38.5,41.03,35.9,1842.3,True,True,True,False,0,0.0,
1374,Rev7,7,W048,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,38.74,40.24,36.12,1876.0,True,True,True,False,3,12.07,
1375,Rev7,7,W048,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,39.44,40.24,36.24,1732.9,True,True,True,True,0,0.0,
1376,Rev7,7,W048,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,38.99,42.2,36.2,1794.8,True,False,True,False,0,0.0,
1377,Rev7,7,W048,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,39.34,41.49,35.78,1755.6,True,True,True,True,0,0.0,
1378,Rev7,7,W048,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,39.76,39.29,34.3,1734.1,True,True,True,True,2,7.36,
1379,Rev7,7,W048,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,39.56,40.37,37.27,1748.6,True,True,True,True,0,0.0,
1380,Rev7,7,W048,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,40.22,38.24,35.49,1777.4,True,True,True,False,1,3.27,polymer_residue
1381,Rev7,7,W048,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,39.0,40.67,38.94,1802.5,True,True,True,False,0,0.0,
1382,Rev7,7,W048,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,40.33,41.67,37.39,1857.7,True,True,True,False,1,5.82,
1383,Rev7,7,W048,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,39.9,40.21,38.61,1799.4,True,True,True,False,1,6.36,
1384,Rev7,7,W048,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,39.94,41.35,36.58,1772.3,True,True,True,False,1,4.53,polymer_residue
1385,Rev7,7,W048,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,40.3,40.53,33.99,1866.4,True,True,False,False,2,11.51,
1386,Rev7,7,W048,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,38.87,42.53,37.38,1809.9,True,False,True,False,0,0.0,
1387,Rev7,7,W048,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,38.89,41.83,34.94,1777.5,True,True,True,False,0,0.0,
1388,Rev7,7,W048,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,40.03,40.49,39.26,1826.0,True,True,True,False,1,2.49,esc_temp_drift
1389,Rev7,7,W048,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,40.21,41.41,38.29,1782.6,True,True,True,False,0,0.0,
1390,Rev7,7,W048,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,40.66,41.48,38.14,1783.2,False,True,True,False,2,8.67,
1391,Rev7,7,W048,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,39.74,40.29,37.07,1770.2,True,True,True,False,0,0.0,
1392,Rev7,7,W048,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,39.41,41.92,37.61,1767.0,True,True,True,False,1,5.66,pressure_spike
