Wafer_ID,Lot_ID,Slot,fin_width_nm,fin_height_nm,gate_length_nm,gate_ox_thk_nm,hk_thk_nm,sd_epi_thk_nm,contact_cd_nm,m1_width_nm,m1_space_nm,via_cd_nm,vt_n_V,vt_p_V,idsat_uA_um,ss_mV_dec,fin_width_nm__in_spec,fin_height_nm__in_spec,gate_length_nm__in_spec,gate_ox_thk_nm__in_spec,hk_thk_nm__in_spec,sd_epi_thk_nm__in_spec,contact_cd_nm__in_spec,m1_width_nm__in_spec,m1_space_nm__in_spec,via_cd_nm__in_spec,vt_n_V__in_spec,vt_p_V__in_spec,idsat_uA_um__in_spec,ss_mV_dec__in_spec,fail_count,overall_pass,fail_mode
RL013W15,RL013,15,5.46006,54.35512,16.01003,1.04663,1.6003,12.90308,14.70902,18.28967,18.12086,17.05451,0.23733,-0.25719,924.82715,67.49745,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Vt Shift
RL013W16,RL013,16,5.00933,54.62293,15.86749,0.98064,1.56488,13.81151,15.07271,17.7783,18.57043,17.07161,0.23862,-0.23407,940.60714,64.92665,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Junction Leak
RL013W17,RL013,17,5.5383,52.86248,16.35439,1.13896,1.62341,12.46584,15.38445,18.59965,18.40674,17.939,0.2413,-0.26064,934.55657,68.04576,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Vt Shift
RL013W18,RL013,18,5.53932,54.71651,15.97589,1.01981,1.55773,12.82583,15.69176,16.97209,17.90027,17.07543,0.24769,-0.27685,862.52265,68.56006,True,True,True,True,True,True,True,False,True,True,True,True,True,True,6,False,Metal Migration
RL013W19,RL013,19,5.30161,54.69172,16.29495,1.05982,1.61072,13.48808,15.00548,19.15854,17.91037,16.67348,0.24663,-0.25653,884.54323,67.40844,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Oxide BD
RL013W20,RL013,20,5.20613,52.73388,15.97407,0.97607,1.51922,14.29262,16.29631,18.94385,18.74534,17.72714,0.23829,-0.22695,908.53658,64.03262,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Wear-out
RL013W21,RL013,21,5.56085,56.02906,16.04417,1.07258,1.64897,13.73558,15.41907,18.63128,19.88741,17.64344,0.24798,-0.24838,861.74179,66.61785,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Junction Leak
RL013W22,RL013,22,5.74434,55.42143,15.21618,1.04371,1.59527,12.85103,15.39068,17.50967,17.84238,18.12643,0.246,-0.26034,887.45871,64.54337,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Oxide BD
RL013W23,RL013,23,5.35108,53.72917,16.04288,1.07716,1.54414,12.66264,16.10835,18.98696,18.19305,17.26611,0.22373,-0.2444,914.08585,65.99269,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Wear-out
RL013W24,RL013,24,5.44137,55.34377,16.08356,1.0078,1.62918,13.57657,15.70153,18.59911,19.33929,17.90653,0.24775,-0.24841,858.23525,66.20593,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Metal Migration
RL013W25,RL013,25,5.80313,54.90721,15.72745,1.05428,1.74128,12.41602,15.57173,18.46041,19.02486,17.62215,0.25837,-0.24964,913.42071,66.3822,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Fin Collapse
RL014W01,RL014,1,6.01469,53.90028,15.84029,1.1439,1.63638,12.37267,15.77871,18.74674,18.40969,16.95039,0.24554,-0.25181,890.20819,68.41773,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Metal Migration
RL014W02,RL014,2,6.01859,54.16263,16.26695,1.0532,1.74763,11.86779,15.88262,17.87209,17.94388,17.62938,0.24777,-0.26707,880.00805,65.24076,True,True,True,True,True,True,True,True,True,True,True,True,True,True,8,False,Oxide BD
RL014W03,RL014,3,5.23284,52.61888,16.13112,1.10032,1.66702,12.64498,15.25226,18.38319,19.12481,18.53177,0.25385,-0.24714,926.90864,64.60748,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Wear-out
RL014W04,RL014,4,5.50498,53.77977,16.15047,1.11894,1.68974,12.43057,15.83806,18.79156,17.20056,17.49394,0.25227,-0.25745,940.67613,63.91174,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Metal Migration
RL014W05,RL014,5,5.37272,54.10247,16.57399,1.06388,1.81179,12.5044,15.22361,18.88715,18.6625,17.35526,0.2487,-0.24889,919.61401,65.97119,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Fin Collapse
RL014W06,RL014,6,5.59365,54.21295,16.05706,1.05437,1.64835,12.28885,15.53639,18.44472,18.72003,16.89555,0.25471,-0.25026,946.97453,66.0578,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Metal Migration
RL014W07,RL014,7,5.41991,53.70408,16.38596,1.08523,1.61867,13.42263,15.72863,18.19701,19.0411,17.52724,0.24907,-0.24692,876.30396,69.75374,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Junction Leak
RL014W08,RL014,8,5.45033,54.95953,16.45971,1.05171,1.63562,11.66611,15.952,18.65556,18.14125,17.77898,0.24497,-0.25792,928.7013,66.46866,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Contact Open
RL014W09,RL014,9,5.65143,52.10799,16.23959,1.03124,1.63565,11.80067,15.42168,18.58413,18.67928,17.96328,0.23782,-0.26432,952.67045,68.1353,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Contact Open
RL014W10,RL014,10,6.18618,54.30084,16.46786,1.08503,1.72748,12.56891,16.19837,18.92842,18.78637,17.51687,0.22837,-0.26613,924.78632,65.69079,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Junction Leak
RL014W11,RL014,11,5.28333,52.36312,16.04538,1.01523,1.64714,12.05772,15.24903,17.96071,18.52208,17.31395,0.25298,-0.24784,938.44125,68.4877,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Oxide BD
RL014W12,RL014,12,5.5116,55.01497,15.71331,1.05671,1.68135,12.94227,16.37658,18.32866,17.77309,17.78473,0.23709,-0.24497,879.77878,68.32862,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Vt Shift
RL014W13,RL014,13,5.42108,54.5294,16.47648,1.03694,1.74032,11.7686,16.49317,19.09458,18.37801,16.37146,0.23839,-0.23842,897.41341,65.00301,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Metal Migration
RL014W14,RL014,14,5.92334,55.04969,16.36115,1.05881,1.63636,11.51287,15.53029,18.61782,18.74778,17.71151,0.24691,-0.26581,930.83657,64.85767,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Metal Migration
RL014W15,RL014,15,5.93811,53.9358,16.47229,1.10453,1.71811,12.83567,15.60528,19.4482,18.62176,17.80236,0.24616,-0.25684,924.3814,68.18979,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Fin Collapse
RL014W16,RL014,16,5.37554,54.22041,15.94999,1.09488,1.65504,13.54514,15.88526,17.31743,18.69749,17.40295,0.26648,-0.25397,918.69539,65.14289,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Junction Leak
RL014W17,RL014,17,5.7766,55.77604,15.75047,1.06516,1.65329,12.68491,16.04617,18.70625,18.65546,17.58792,0.23383,-0.25321,869.73803,64.27913,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Wear-out
RL014W18,RL014,18,5.91039,53.7345,16.44101,1.12929,1.66479,13.27077,16.07025,18.0646,18.14606,18.0434,0.25212,-0.26232,930.98085,66.42314,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Vt Shift
RL014W19,RL014,19,5.64237,54.17349,16.37303,1.03151,1.61957,12.72228,15.54259,17.44743,19.00713,16.88987,0.23842,-0.27975,914.06544,67.10207,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Junction Leak
RL014W20,RL014,20,5.38783,54.96118,16.58102,1.12502,1.61518,13.39933,14.96056,18.76683,18.72061,17.61678,0.24194,-0.25285,946.31339,64.8245,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Vt Shift
RL014W21,RL014,21,5.32008,53.13796,15.97741,1.02953,1.62952,13.27729,15.56812,18.98767,18.70788,17.5365,0.24053,-0.25171,935.6568,68.12534,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Junction Leak
RL014W22,RL014,22,5.90487,53.86469,15.76819,0.94345,1.49419,13.72632,15.7496,18.50209,19.22327,17.12636,0.24462,-0.25909,905.41471,68.05668,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Metal Migration
RL014W23,RL014,23,5.31841,54.03782,16.39562,1.04481,1.49891,13.53478,15.33513,17.6776,18.60541,18.0547,0.25375,-0.23641,892.29779,67.69052,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Metal Migration
RL014W24,RL014,24,6.04151,53.31174,15.9487,1.15983,1.54524,12.14029,15.99529,19.61008,17.09275,17.35914,0.25604,-0.27128,881.76213,67.12389,True,True,True,False,True,True,True,True,True,True,True,True,True,True,8,False,Contact Open
RL014W25,RL014,25,5.83149,54.88613,16.06477,1.08193,1.66376,13.77517,15.50513,18.34676,18.36899,17.89449,0.23883,-0.2699,943.05492,67.05703,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Fin Collapse
RL015W01,RL015,1,6.01773,55.73422,16.18165,1.12941,1.69994,12.48841,15.45904,18.70707,18.99144,17.57368,0.27642,-0.25679,904.80776,70.4995,True,True,True,True,True,True,True,True,True,True,False,True,True,True,2,False,Vt Shift
RL015W02,RL015,2,6.08933,53.94202,15.70397,1.15799,1.61818,11.03711,16.2612,19.04226,18.13252,18.27556,0.25225,-0.28795,829.25693,67.77352,True,True,True,False,True,False,True,True,True,True,True,False,True,True,4,False,Metal Migration
RL015W03,RL015,3,5.9979,53.96698,16.70425,1.14757,1.71756,12.56635,15.86509,19.15511,18.94602,17.24646,0.26974,-0.26792,887.71084,67.81422,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Fin Collapse
RL015W04,RL015,4,5.29189,52.12457,15.88598,1.13602,1.69001,12.19355,15.65585,20.37276,19.56529,17.52492,0.21738,-0.25639,863.80185,68.96672,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Contact Open
RL015W05,RL015,5,6.00747,53.2726,16.1428,1.06912,1.49705,11.97731,15.50402,18.4692,18.97667,18.0255,0.2646,-0.26821,900.346,64.70351,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W06,RL015,6,5.68988,52.15635,16.17676,1.10792,1.63298,12.3748,16.1898,19.63241,18.17675,16.8869,0.24525,-0.25905,904.57755,67.53109,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Wear-out
RL015W07,RL015,7,5.69762,52.11921,16.23927,1.02101,1.61845,13.5835,15.12209,19.0554,18.64633,17.23625,0.24399,-0.25075,900.13707,65.72102,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W08,RL015,8,5.83887,54.22568,15.85632,1.08653,1.67174,12.70016,16.20809,18.29222,18.72747,17.81363,0.23351,-0.26647,874.86838,69.84169,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W09,RL015,9,6.03612,53.71211,16.3077,1.07064,1.63358,13.41515,15.66678,18.49917,19.02926,18.09959,0.24739,-0.25837,895.40419,65.72766,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W10,RL015,10,5.54672,54.13745,16.562,1.13107,1.7259,12.78448,16.40482,19.59794,18.99131,17.02065,0.27852,-0.26886,864.91892,67.96238,True,True,True,True,True,True,True,True,True,True,False,True,True,True,1,False,Vt Shift
RL015W11,RL015,11,5.60572,54.20376,16.37309,1.15044,1.71369,13.68004,14.99157,18.41952,18.36213,16.87838,0.22886,-0.25701,945.09565,65.04592,True,True,True,False,True,True,True,True,True,True,True,True,True,True,1,False,Junction Leak
RL015W12,RL015,12,5.9363,54.93381,16.03595,1.05633,1.60674,12.39,16.02169,18.07866,18.9887,17.88761,0.24978,-0.2483,905.7403,66.25641,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W13,RL015,13,5.75833,53.11252,16.67281,1.09228,1.60833,12.76496,16.23833,17.92673,18.85338,17.24925,0.24124,-0.25937,869.06507,63.41386,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W14,RL015,14,5.51522,54.66632,15.98167,1.0888,1.69671,12.80155,15.6501,18.70014,19.04419,17.55332,0.24415,-0.25909,932.6699,67.60423,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Fin Collapse
RL015W15,RL015,15,6.05298,54.33702,15.67746,1.08469,1.74773,13.57994,15.83689,19.20101,18.41901,17.60431,0.2287,-0.25383,901.16758,66.40524,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W16,RL015,16,5.90124,52.43128,16.22324,1.13401,1.70032,12.32184,15.18111,18.71592,19.7726,17.72719,0.2694,-0.26842,851.1095,69.15384,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Vt Shift
RL015W17,RL015,17,5.666,54.50421,15.56096,1.06863,1.67323,12.72558,15.45782,19.23794,18.28336,17.36758,0.25327,-0.25103,885.05348,66.91769,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W18,RL015,18,5.54109,56.37447,16.49996,1.07862,1.6288,12.80237,15.01927,19.37579,18.83687,17.79735,0.24519,-0.26447,909.29975,66.18333,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W19,RL015,19,6.19901,52.74429,16.96407,1.10076,1.66522,12.39928,15.50288,18.86321,19.33155,17.4778,0.25878,-0.25326,878.96725,68.90502,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,False,Vt Shift
RL015W20,RL015,20,5.55466,52.82678,16.15947,1.08522,1.67501,13.20978,15.59293,18.59819,19.29052,16.70778,0.22207,-0.22966,914.66197,67.1834,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W21,RL015,21,6.11034,53.15185,15.67154,1.11589,1.6827,12.62913,15.32598,20.22822,18.11333,17.75192,0.23834,-0.25605,871.70795,66.3495,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W22,RL015,22,5.58507,54.07877,16.62134,1.10793,1.65135,13.39901,15.87209,19.57885,18.80796,18.01911,0.24282,-0.25358,927.30025,67.00244,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W23,RL015,23,5.6717,54.63761,16.78865,1.08482,1.60887,12.97889,15.66476,18.7664,19.38776,17.49204,0.2617,-0.25221,898.94039,63.42077,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL015W24,RL015,24,5.59196,57.34156,15.76451,1.08376,1.67851,12.85365,15.76462,18.15713,20.10342,17.71909,0.25514,-0.26674,916.20291,68.22442,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,False,Wear-out
RL015W25,RL015,25,6.00648,54.75686,16.77212,1.09901,1.83849,12.02311,15.73364,18.3364,18.81773,16.3849,0.2783,-0.26591,863.02544,69.688,True,True,True,True,True,True,True,True,True,True,False,True,True,True,1,False,Oxide BD
RL016W01,RL016,1,5.93886,54.34542,15.95978,1.09889,1.48965,12.48364,15.54432,18.86329,17.6344,17.77411,0.2459,-0.2367,886.96889,66.78702,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Junction Leak
RL016W02,RL016,2,5.69,52.61349,15.42272,1.04135,1.58494,12.58745,15.10778,19.26365,18.95783,18.34572,0.26502,-0.24992,893.74409,70.40257,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W03,RL016,3,5.62453,56.41932,16.04674,1.00984,1.66301,12.78334,15.29514,19.39425,20.43137,17.76829,0.24166,-0.25668,943.65973,66.4785,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W04,RL016,4,5.72348,56.7959,15.59246,1.11135,1.65627,13.01579,16.10295,19.24876,19.20027,17.68839,0.23954,-0.24049,957.90042,65.97543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Wear-out
RL016W05,RL016,5,5.47048,55.16462,15.79034,0.99376,1.62195,13.22632,16.07672,19.28943,19.01759,16.96768,0.23807,-0.24219,912.82248,67.8188,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W06,RL016,6,5.7023,54.07666,15.89306,1.09279,1.63987,12.96955,16.09967,19.22212,19.10732,17.86345,0.25058,-0.24463,951.55244,66.0457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W07,RL016,7,5.62197,54.06094,16.10375,1.0643,1.65165,12.62151,15.04442,19.79656,19.06807,17.58455,0.23845,-0.25137,887.19758,65.85788,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W08,RL016,8,5.99065,54.86908,15.43556,1.07643,1.56316,12.57263,15.83336,18.04826,18.92813,17.4829,0.24575,-0.24726,876.76843,66.69843,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W09,RL016,9,5.69593,54.0273,15.81723,1.07465,1.61424,12.46434,15.98745,17.57409,18.70968,18.33972,0.2293,-0.27044,936.33716,62.89711,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W10,RL016,10,5.77525,54.43413,16.10654,1.01909,1.67676,12.6772,15.35497,18.8509,18.96318,17.30382,0.22288,-0.24815,926.23812,64.99483,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W11,RL016,11,5.73764,52.67419,16.59123,1.04592,1.55806,13.08742,14.85792,17.87366,18.71128,17.84386,0.25672,-0.25701,922.98385,65.00592,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Metal Migration
RL016W12,RL016,12,5.26562,53.14254,15.9249,1.0334,1.69667,13.11582,15.51934,19.78224,18.56119,17.0307,0.25474,-0.25474,938.60255,64.04285,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W13,RL016,13,5.20868,55.14833,16.28611,1.04043,1.67773,13.33673,15.58996,18.93877,18.26876,17.74443,0.22973,-0.24713,911.60015,67.72625,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W14,RL016,14,5.55458,54.58577,15.71418,1.02568,1.56983,12.50106,14.74349,20.01565,19.1137,18.00993,0.23688,-0.22757,942.29408,67.4327,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W15,RL016,15,5.51315,54.04034,15.63394,1.06308,1.64556,12.99388,15.53252,18.84747,19.31599,17.90954,0.24879,-0.24649,880.68222,67.88172,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W16,RL016,16,5.79754,54.96829,15.66905,1.08973,1.65221,12.94587,15.46037,19.49543,17.92328,17.81661,0.25614,-0.25137,924.74052,66.33999,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W17,RL016,17,5.3459,55.14921,16.71052,1.13596,1.75288,13.0117,15.1474,19.2954,18.83714,18.3716,0.23351,-0.23109,956.28227,67.04344,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W18,RL016,18,5.79797,54.00342,16.41903,1.05543,1.54741,12.37735,15.67235,18.68853,19.60134,18.20908,0.21165,-0.25179,922.97342,64.28884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W19,RL016,19,5.59025,52.90708,16.33949,1.01576,1.6868,13.06807,15.79335,19.63918,18.97049,17.76378,0.25727,-0.25505,888.60653,63.47884,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W20,RL016,20,5.89562,53.26046,16.11629,0.94697,1.63598,12.47457,15.91048,19.01859,19.79372,17.45117,0.23092,-0.24571,943.4179,66.5584,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W21,RL016,21,5.09942,55.65628,15.45372,0.99209,1.65042,13.37995,15.74195,19.0193,19.17545,17.8754,0.2368,-0.24759,964.19427,62.83082,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W22,RL016,22,5.51279,53.77889,15.64372,0.99624,1.66201,12.38756,15.9176,19.19246,19.31546,17.91281,0.24189,-0.25694,941.09429,64.3245,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W23,RL016,23,5.56319,54.42458,15.55715,1.05243,1.64761,12.93146,15.50561,19.72286,19.38327,17.42667,0.23986,-0.2368,939.22562,68.94197,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL016W24,RL016,24,6.20875,53.58625,16.95143,1.14783,1.71448,12.71151,15.35253,18.81052,19.21077,17.90804,0.27032,-0.25547,875.86286,69.96647,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,False,Junction Leak
RL016W25,RL016,25,5.57786,55.29967,15.80937,1.00177,1.6597,12.77146,15.43872,17.74308,19.11121,18.38863,0.25644,-0.25058,857.9151,66.44936,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
